estado;ano;semanaEpi;casosNovos;obitosNovos;casosAcumulado;obitosAcumulado;populacao;data_inicio
RR;2020;15;38;2;75.0;3;605761.0;2020-03-30
RR;2020;16;126;0;201.0;3;605761.0;2020-04-06
RR;2020;17;144;0;345.0;3;605761.0;2020-04-13
RR;2020;18;323;6;668.0;9;605761.0;2020-04-20
RR;2020;19;550;9;1202.0;18;605761.0;2020-04-27
RR;2020;20;510;32;1706.0;49;605761.0;2020-05-04
RR;2020;21;673;32;2374.0;81;605761.0;2020-05-11
RR;2020;22;935;29;3299.0;110;605761.0;2020-05-18
RR;2020;23;1969;29;5238.0;139;605761.0;2020-05-25
RR;2020;24;1625;59;6842.0;197;605761.0;2020-06-01
RR;2020;25;1213;48;8037.0;245;605761.0;2020-06-08
RR;2020;26;5158;35;13078.0;281;605761.0;2020-06-15
RR;2020;27;5676;83;18769.0;364;605761.0;2020-06-22
RR;2020;28;3199;32;21849.0;396;605761.0;2020-06-29
RR;2020;29;3637;33;25373.0;429;605761.0;2020-07-06
RR;2020;30;4107;43;29394.0;473;605761.0;2020-07-13
RR;2020;31;3364;40;32723.0;513;605761.0;2020-07-20
RR;2020;32;3252;34;35933.0;547;605761.0;2020-07-27
RR;2020;33;3536;21;39397.0;568;605761.0;2020-08-03
RR;2020;34;2155;11;41527.0;579;605761.0;2020-08-10
RR;2020;35;1801;8;43299.0;587;605761.0;2020-08-17
RR;2020;36;1694;11;44975.0;598;605761.0;2020-08-24
RR;2020;37;1511;12;46348.0;610;605761.0;2020-08-31
RR;2020;38;1771;3;48088.0;613;605761.0;2020-09-07
RR;2020;39;1636;29;49681.0;637;605761.0;2020-09-14
RR;2020;40;1716;24;51298.0;661;605761.0;2020-09-21
RR;2020;41;1188;9;52440.0;670;605761.0;2020-09-28
RR;2020;42;1728;11;54019.0;681;605761.0;2020-10-05
RR;2020;43;1745;10;55613.0;691;605761.0;2020-10-12
RR;2020;44;1733;1;57284.0;692;605761.0;2020-10-19
RR;2020;45;1840;3;59065.0;695;605761.0;2020-10-26
RR;2020;46;1396;11;60416.0;706;605761.0;2020-11-02
RR;2020;47;1422;14;61744.0;720;605761.0;2020-11-09
RR;2020;48;1093;7;62816.0;727;605761.0;2020-11-16
RR;2020;49;1936;17;64685.0;744;605761.0;2020-11-23
RR;2020;50;1552;11;66221.0;755;605761.0;2020-11-30
RR;2020;51;1165;18;67359.0;772;605761.0;2020-12-07
RR;2020;52;892;1;68237.0;773;605761.0;2020-12-14
RR;2020;53;456;8;68689.0;781;605761.0;2020-12-21
RR;2021;1;797;6;69640.0;793;605761.0;2020-12-28
RR;2021;2;1164;18;70752.0;811;605761.0;2021-01-04
RR;2021;3;1410;11;72127.0;821;605761.0;2021-01-11
RR;2021;4;1826;36;73909.0;856;605761.0;2021-01-18
RR;2021;5;1637;41;75492.0;896;605761.0;2021-01-25
RR;2021;6;1803;80;77201.0;976;605761.0;2021-02-01
RR;2021;7;2399;62;79444.0;1037;605761.0;2021-02-08
RR;2021;8;2457;65;81776.0;1100;605761.0;2021-02-15
RR;2021;9;2000;67;83745.0;1167;605761.0;2021-02-22
RR;2021;10;1853;65;85572.0;1232;605761.0;2021-03-01
RR;2021;11;1803;49;87354.0;1281;605761.0;2021-03-08
RR;2021;12;1639;39;88980.0;1320;605761.0;2021-03-15
RR;2021;13;1305;33;90276.0;1352;605761.0;2021-03-22
RR;2021;14;1346;41;91616.0;1393;605761.0;2021-03-29
RR;2021;15;1971;53;93574.0;1445;605761.0;2021-04-05
RR;2021;16;1456;27;95027.0;1472;605761.0;2021-04-12
RR;2021;17;1567;41;96576.0;1513;605761.0;2021-04-19
RR;2021;18;1581;33;98152.0;1546;605761.0;2021-04-26
RR;2021;19;1621;25;99768.0;1571;605761.0;2021-05-03
RR;2021;20;2038;31;101797.0;1602;605761.0;2021-05-10
RR;2021;21;1434;33;103222.0;1635;605761.0;2021-05-17
RR;2021;22;1823;16;105032.0;1651;605761.0;2021-05-24
RR;2021;23;2333;29;107348.0;1679;605761.0;2021-05-31
RR;2021;24;2104;25;109444.0;1704;605761.0;2021-06-07
RR;2021;25;2001;27;111436.0;1731;605761.0;2021-06-14
RR;2021;26;1850;25;113277.0;1756;605761.0;2021-06-21
RR;2021;27;1837;22;115110.0;1778;605761.0;2021-06-28
RR;2021;28;1854;30;116950.0;1808;605761.0;2021-07-05
RR;2021;29;1558;20;118502.0;1828;605761.0;2021-07-12
RR;2021;30;1507;27;120005.0;1855;605761.0;2021-07-19
RR;2021;31;907;31;120905.0;1886;605761.0;2021-07-26
RR;2021;32;796;33;121697.0;1916;605761.0;2021-08-02
RR;2021;33;1136;10;122831.0;1926;605761.0;2021-08-09
RR;2021;34;835;13;123662.0;1939;605761.0;2021-08-16
RR;2021;35;636;17;124293.0;1956;605761.0;2021-08-23
RR;2021;36;193;11;124482.0;1967;605761.0;2021-08-30
RR;2021;37;2165;21;126855.0;1987;605761.0;2021-09-06
RR;2021;38;81;5;126167.0;1992;605761.0;2021-09-13
RR;2021;39;67;9;126234.0;2001;605761.0;2021-09-20
RR;2021;40;25;5;126259.0;2006;605761.0;2021-09-27
RR;2021;41;44;10;126305.0;2016;605761.0;2021-10-04
RR;2021;42;807;9;127154.0;2025;605761.0;2021-10-11
RR;2021;43;223;4;127372.0;2029;605761.0;2021-10-18
RR;2021;44;204;6;127573.0;2035;605761.0;2021-10-25
RR;2021;45;288;3;127851.0;2038;605761.0;2021-11-01
RR;2021;46;259;1;128108.0;2039;605761.0;2021-11-08
RR;2021;47;241;11;128348.0;2050;605761.0;2021-11-15
RR;2021;48;237;7;128584.0;2056;605761.0;2021-11-22
RR;2021;49;172;7;128751.0;2063;605761.0;2021-11-29
RR;2021;50;33;8;128782.0;2070;605761.0;2021-12-06
RR;2021;51;9;4;128791.0;2074;605761.0;2021-12-13
RR;2021;52;300;4;129086.0;2078;605761.0;2021-12-20
RR;2021;53;174;6;68858.0;787;605761.0;2020-12-28
RR;2022;1;804;0;129883.0;2078;605761.0;2021-12-27
RR;2022;2;2705;0;132526.0;2078;605761.0;2022-01-03
RR;2022;3;3972;8;136403.0;2086;605761.0;2022-01-10
RR;2022;4;5265;10;141628.0;2096;605761.0;2022-01-17
RR;2022;5;4006;9;145604.0;2105;605761.0;2022-01-24
RR;2022;6;2624;7;148200.0;2112;605761.0;2022-01-31
RR;2022;7;3293;14;151454.0;2124;605761.0;2022-02-07
RR;2022;8;1772;7;153208.0;2131;605761.0;2022-02-14
RR;2022;9;783;3;153986.0;2134;605761.0;2022-02-21
RR;2022;10;577;5;154562.0;2139;605761.0;2022-02-28
RR;2022;11;241;5;154801.0;2144;605761.0;2022-03-07
RR;2022;12;248;0;155049.0;2144;605761.0;2022-03-14
RR;2022;13;141;1;155190.0;2145;605761.0;2022-03-21
RR;2022;14;68;1;155256.0;2146;605761.0;2022-03-28
RR;2022;15;110;1;155366.0;2147;605761.0;2022-04-04
RR;2022;16;25;0;155391.0;2147;605761.0;2022-04-11
RR;2022;17;59;1;155451.0;2148;605761.0;2022-04-18
RR;2022;18;75;3;155525.0;2151;605761.0;2022-04-25
RR;2022;19;75;0;155600.0;2151;605761.0;2022-05-02
RR;2022;20;49;1;155650.0;2152;605761.0;2022-05-09
RR;2022;21;103;0;155745.0;2152;605761.0;2022-05-16
RR;2022;22;98;0;155841.0;2152;605761.0;2022-05-23
RR;2022;23;161;0;156001.0;2152;605761.0;2022-05-30
RR;2022;24;208;0;156204.0;2152;605761.0;2022-06-06
RR;2022;25;1273;0;157465.0;2152;605761.0;2022-06-13
RR;2022;26;3552;1;160977.0;2153;605761.0;2022-06-20
RR;2022;27;4856;0;165739.0;2153;605761.0;2022-06-27
RR;2022;28;3405;1;169038.0;2154;605761.0;2022-07-04
RR;2022;29;2184;4;171162.0;2158;605761.0;2022-07-11
RR;2022;30;1482;0;172615.0;2158;605761.0;2022-07-18
RR;2022;31;796;0;173401.0;2158;605761.0;2022-07-25
RR;2022;32;554;7;173945.0;2165;605761.0;2022-08-01
RR;2022;33;333;2;174278.0;2167;605761.0;2022-08-08
RR;2022;34;277;0;174551.0;2167;605761.0;2022-08-15
RR;2022;35;246;5;174795.0;2172;605761.0;2022-08-22
RR;2022;36;127;1;174921.0;2173;605761.0;2022-08-29
RR;2022;37;53;0;174973.0;2173;605761.0;2022-09-05
RR;2022;38;34;0;175007.0;2173;605761.0;2022-09-12
RR;2022;39;51;0;175057.0;2173;605761.0;2022-09-19
RR;2022;40;109;0;175164.0;2173;605761.0;2022-09-26
RR;2022;41;59;1;175219.0;2174;605761.0;2022-10-03
RR;2022;42;133;1;175344.0;2175;605761.0;2022-10-10
RR;2022;43;155;0;175480.0;2175;605761.0;2022-10-17
RR;2022;44;131;0;175594.0;2175;605761.0;2022-10-24
RR;2022;45;374;0;175957.0;2175;605761.0;2022-10-31
RR;2022;46;981;0;176919.0;2175;605761.0;2022-11-07
RR;2022;47;1664;1;178542.0;2176;605761.0;2022-11-14
RR;2022;48;1001;1;179519.0;2177;605761.0;2022-11-21
RR;2022;49;578;0;180084.0;2177;605761.0;2022-11-28
RR;2022;50;576;1;180646.0;2178;605761.0;2022-12-05
RR;2022;51;504;2;181065.0;2180;605761.0;2022-12-12
RR;2022;52;184;0;181245.0;2180;605761.0;2021-12-27
RR;2023;1;161;0;186340.0;2201;605761.0;2022-12-26
RR;2023;2;147;0;181541.0;2180;605761.0;2023-01-02
RR;2023;3;148;0;181684.0;2180;605761.0;2023-01-09
RR;2023;4;128;0;181809.0;2180;605761.0;2023-01-16
RR;2023;5;86;0;181892.0;2180;605761.0;2023-01-23
RR;2023;6;121;0;182010.0;2180;605761.0;2023-01-30
RR;2023;7;142;0;182147.0;2180;605761.0;2023-02-06
RR;2023;8;140;0;182282.0;2180;605761.0;2023-02-13
RR;2023;9;231;0;182505.0;2180;605761.0;2023-02-20
RR;2023;10;120;0;182625.0;2180;605761.0;2023-02-27
RR;2023;11;176;0;182801.0;2180;605761.0;2023-03-06
RR;2023;12;244;0;183045.0;2180;605761.0;2023-03-13
RR;2023;13;363;11;183408.0;2191;605761.0;2023-03-20
RR;2023;14;207;0;183615.0;2191;605761.0;2023-03-27
RR;2023;15;170;2;183785.0;2193;605761.0;2023-04-03
RR;2023;16;116;0;183901.0;2193;605761.0;2023-04-10
RR;2023;17;2171;6;186072.0;2199;605761.0;2023-04-17
RR;2023;18;-1705;-5;186072.0;2199;605761.0;2023-04-24
RR;2023;19;242;0;184609.0;2194;605761.0;2023-05-01
RR;2023;20;326;0;184935.0;2194;605761.0;2023-05-08
RR;2023;21;293;0;185228.0;2194;605761.0;2023-05-15
RR;2023;22;232;0;185460.0;2194;605761.0;2023-05-22
RR;2023;23;155;0;185615.0;2194;605761.0;2023-05-29
RR;2023;24;55;3;185670.0;2197;605761.0;2023-06-05
RR;2023;25;65;0;185735.0;2197;605761.0;2023-06-12
RR;2023;26;24;0;185759.0;2197;605761.0;2023-06-19
RR;2023;27;-1;0;185759.0;2197;605761.0;2023-06-26
RR;2023;28;18;0;185776.0;2197;605761.0;2023-07-03
RR;2023;29;11;0;185787.0;2197;605761.0;2023-07-10
RR;2023;30;17;2;185804.0;2199;605761.0;2023-07-17
RR;2023;31;21;0;185825.0;2199;605761.0;2023-07-24
RR;2023;32;17;0;185842.0;2199;605761.0;2023-07-31
RR;2023;33;0;0;185842.0;2199;605761.0;2023-08-07
RR;2023;34;40;0;185882.0;2199;605761.0;2023-08-14
RR;2023;35;37;0;185919.0;2199;605761.0;2023-08-21
RR;2023;36;19;2;185938.0;2201;605761.0;2023-08-28
RR;2023;37;18;0;185956.0;2201;605761.0;2023-09-04
RR;2023;38;44;0;186000.0;2201;605761.0;2023-09-11
RR;2023;39;27;0;186027.0;2201;605761.0;2023-09-18
RR;2023;40;15;0;186042.0;2201;605761.0;2023-09-25
RR;2023;41;29;0;186071.0;2201;605761.0;2023-10-02
RR;2023;42;28;0;186099.0;2201;605761.0;2023-10-09
RR;2023;43;25;0;186124.0;2201;605761.0;2023-10-16
RR;2023;44;17;0;186141.0;2201;605761.0;2023-10-23
RR;2023;45;0;0;186141.0;2201;605761.0;2023-10-30
RR;2023;46;42;0;186183.0;2201;605761.0;2023-11-06
RR;2023;47;15;0;186198.0;2201;605761.0;2023-11-13
RR;2023;48;56;0;186254.0;2201;605761.0;2023-11-20
RR;2023;49;15;0;186269.0;2201;605761.0;2023-11-27
RR;2023;50;0;0;186269.0;2201;605761.0;2023-12-04
RR;2023;51;71;0;186340.0;2201;605761.0;2023-12-11
RR;2023;52;0;0;186340.0;2201;605761.0;2023-12-18
RR;2024;1;29;0;190404.0;2202;605761.0;2024-01-01
RR;2024;2;59;0;186428.0;2201;605761.0;2024-01-01
RR;2024;3;117;0;186545.0;2201;605761.0;2024-01-08
RR;2024;4;236;0;186781.0;2201;605761.0;2024-01-15
RR;2024;5;263;0;187044.0;2201;605761.0;2024-01-22
RR;2024;6;0;0;187044.0;2201;605761.0;2024-01-29
RR;2024;7;0;0;187044.0;2201;605761.0;2024-02-05
RR;2024;8;1527;0;188571.0;2201;605761.0;2024-02-12
RR;2024;9;0;0;188571.0;2201;605761.0;2024-02-19
RR;2024;10;593;0;189164.0;2201;605761.0;2024-02-26
RR;2024;11;98;0;189262.0;2201;605761.0;2024-03-04
RR;2024;12;86;0;189348.0;2201;605761.0;2024-03-11
RR;2024;13;11;0;189359.0;2201;605761.0;2024-03-18
RR;2024;14;71;1;189430.0;2202;605761.0;2024-03-25
RR;2024;15;-2764;0;189430.0;2202;605761.0;2024-04-01
RR;2024;16;2856;0;189522.0;2202;605761.0;2024-04-08
RR;2024;17;20;0;189542.0;2202;605761.0;2024-04-15
RR;2024;18;13;0;189555.0;2202;605761.0;2024-04-22
RR;2024;19;28;0;189583.0;2202;605761.0;2024-04-29
RR;2024;20;73;0;189656.0;2202;605761.0;2024-05-06
RR;2024;21;76;0;189732.0;2202;605761.0;2024-05-13
RR;2024;22;34;0;189766.0;2202;605761.0;2024-05-20
RR;2024;23;0;0;189766.0;2202;605761.0;2024-05-27
RR;2024;24;0;0;189766.0;2202;605761.0;2024-06-03
RR;2024;25;194;0;189960.0;2202;605761.0;2024-06-10
RR;2024;26;0;0;189960.0;2202;605761.0;2024-06-17
RR;2024;27;0;0;189960.0;2202;605761.0;2024-06-24
RR;2024;28;115;0;190075.0;2202;605761.0;2024-07-01
RR;2024;29;0;0;190075.0;2202;605761.0;2024-07-08
RR;2024;30;66;0;190141.0;2202;605761.0;2024-07-15
RR;2024;31;28;0;190169.0;2202;605761.0;2024-07-22
RR;2024;32;15;0;190184.0;2202;605761.0;2024-07-29
RR;2024;33;0;0;190184.0;2202;605761.0;2024-08-05
RR;2024;34;12;0;190196.0;2202;605761.0;2024-08-12
RR;2024;35;4;0;190200.0;2202;605761.0;2024-08-19
RR;2024;36;0;0;190200.0;2202;605761.0;2024-08-26
RR;2024;37;47;0;190247.0;2202;605761.0;2024-09-02
RR;2024;38;0;0;190247.0;2202;605761.0;2024-09-09
RR;2024;39;17;0;190264.0;2202;605761.0;2024-09-16
RR;2024;40;9;0;190273.0;2202;605761.0;2024-09-23
RR;2024;41;-9;0;190273.0;2202;605761.0;2024-09-30
RR;2024;42;0;0;190264.0;2202;605761.0;2024-10-07
RR;2024;43;43;0;190307.0;2202;605761.0;2024-10-14
RR;2024;44;11;0;190318.0;2202;605761.0;2024-10-21
RR;2024;45;0;0;190318.0;2202;605761.0;2024-10-28
RR;2024;46;0;0;190318.0;2202;605761.0;2024-11-04
RR;2024;47;26;0;190344.0;2202;605761.0;2024-11-11
RR;2024;48;9;0;190353.0;2202;605761.0;2024-11-18
RR;2024;49;17;0;190370.0;2202;605761.0;2024-11-25
RR;2024;50;0;0;190370.0;2202;605761.0;2024-12-02
RR;2024;51;34;0;190404.0;2202;605761.0;2024-12-09
RR;2024;52;0;0;190404.0;2202;605761.0;2024-12-16
RR;2025;1;29;0;190433.0;2202;605761.0;2024-12-30
RR;2025;2;19;0;190452.0;2202;605761.0;2024-12-30
RR;2025;3;0;0;190452.0;2202;605761.0;2025-01-06
RR;2025;4;0;0;190452.0;2202;605761.0;2025-01-13
RR;2025;5;83;0;190535.0;2202;605761.0;2025-01-20
RR;2025;6;78;0;190613.0;2202;605761.0;2025-01-27
RR;2025;7;149;0;190762.0;2202;605761.0;2025-02-03
RR;2025;8;225;0;190987.0;2202;605761.0;2025-02-10
RR;2025;9;0;0;190987.0;2202;605761.0;2025-02-17
RR;2025;10;643;0;191630.0;2202;605761.0;2025-02-24
RR;2025;11;206;21;191836.0;2223;605761.0;2025-03-03
RR;2025;12;124;4;191960.0;2227;605761.0;2025-03-10
RR;2025;13;77;0;192037.0;2227;605761.0;2025-03-17
RR;2025;14;71;1;192108.0;2228;605761.0;2025-03-24
RR;2025;15;42;-27;192150.0;2228;605761.0;2025-03-31
RR;2025;16;11;-1;192161.0;2201;605761.0;2025-04-07
RR;2025;17;11;0;192172.0;2200;605761.0;2025-04-14
RR;2025;18;4;0;192176.0;2200;605761.0;2025-04-21
RR;2025;19;6;0;192182.0;2200;605761.0;2025-04-28
RR;2025;20;5;0;192187.0;2200;605761.0;2025-05-05
RR;2025;21;10;0;192197.0;2200;605761.0;2025-05-12
RR;2025;22;24;0;192221.0;2200;605761.0;2025-05-19
RR;2025;23;-2;0;192221.0;2200;605761.0;2025-05-26
RR;2025;24;27;0;192246.0;2200;605761.0;2025-06-02
RR;2025;25;0;0;192246.0;2200;605761.0;2025-06-09
RR;2025;26;22;0;192268.0;2200;605761.0;2025-06-16
RR;2025;27;16;0;192284.0;2200;605761.0;2025-06-23
RR;2025;28;16;0;192300.0;2200;605761.0;2025-06-30
RR;2025;29;11;0;192311.0;2200;605761.0;2025-07-07
RR;2025;30;20;0;192331.0;2200;605761.0;2025-07-14
RR;2025;31;55;0;192386.0;2200;605761.0;2025-07-21
RR;2025;32;108;0;192494.0;2200;605761.0;2025-07-28
RR;2025;33;285;0;192779.0;2200;605761.0;2025-08-04
RR;2025;34;174;0;192953.0;2200;605761.0;2025-08-11
RR;2025;35;163;0;193116.0;2200;605761.0;2025-08-18
RR;2025;36;0;0;193116.0;2200;605761.0;2025-08-25
RS;2020;9;0;0;0.0;0;11377239.0;2020-02-24
RS;2020;10;0;0;0.0;0;11377239.0;2020-02-24
RS;2020;11;6;0;6.0;0;11377239.0;2020-03-02
RS;2020;12;54;0;60.0;0;11377239.0;2020-03-09
RS;2020;13;141;2;197.0;2;11377239.0;2020-03-16
RS;2020;14;209;4;410.0;6;11377239.0;2020-03-23
RS;2020;15;230;9;640.0;15;11377239.0;2020-03-30
RS;2020;16;191;9;831.0;24;11377239.0;2020-04-06
RS;2020;17;265;10;1096.0;34;11377239.0;2020-04-13
RS;2020;18;523;28;1619.0;62;11377239.0;2020-04-20
RS;2020;19;874;33;2493.0;95;11377239.0;2020-04-27
RS;2020;20;1202;37;3695.0;132;11377239.0;2020-05-04
RS;2020;21;2641;44;6336.0;176;11377239.0;2020-05-11
RS;2020;22;2906;42;9242.0;218;11377239.0;2020-05-18
RS;2020;23;2795;65;12037.0;283;11377239.0;2020-05-25
RS;2020;24;2590;61;14627.0;344;11377239.0;2020-06-01
RS;2020;25;4512;87;19138.0;430;11377239.0;2020-06-08
RS;2020;26;5861;123;25000.0;554;11377239.0;2020-06-15
RS;2020;27;6619;161;31619.0;715;11377239.0;2020-06-22
RS;2020;28;7101;228;38720.0;943;11377239.0;2020-06-29
RS;2020;29;8127;286;46847.0;1229;11377239.0;2020-07-06
RS;2020;30;12271;325;59118.0;1554;11377239.0;2020-07-13
RS;2020;31;11339;393;70456.0;1947;11377239.0;2020-07-20
RS;2020;32;13138;399;83595.0;2346;11377239.0;2020-07-27
RS;2020;33;13850;301;97445.0;2647;11377239.0;2020-08-03
RS;2020;34;11394;399;108839.0;3046;11377239.0;2020-08-10
RS;2020;35;15577;339;124416.0;3385;11377239.0;2020-08-17
RS;2020;36;19069;329;143485.0;3714;11377239.0;2020-08-24
RS;2020;37;12779;325;156264.0;4039;11377239.0;2020-08-31
RS;2020;38;17876;332;174140.0;4371;11377239.0;2020-09-07
RS;2020;39;10979;244;185119.0;4615;11377239.0;2020-09-14
RS;2020;40;17468;283;202587.0;4898;11377239.0;2020-09-21
RS;2020;41;11195;237;213782.0;5135;11377239.0;2020-09-28
RS;2020;42;8910;207;222692.0;5342;11377239.0;2020-10-05
RS;2020;43;11384;239;234076.0;5581;11377239.0;2020-10-12
RS;2020;44;13500;216;247576.0;5797;11377239.0;2020-10-19
RS;2020;45;12612;193;260188.0;5990;11377239.0;2020-10-26
RS;2020;46;17331;225;277519.0;6215;11377239.0;2020-11-02
RS;2020;47;19385;272;296904.0;6487;11377239.0;2020-11-09
RS;2020;48;22032;281;318936.0;6768;11377239.0;2020-11-16
RS;2020;49;27865;398;346801.0;7166;11377239.0;2020-11-23
RS;2020;50;25898;412;372699.0;7578;11377239.0;2020-11-30
RS;2020;51;32899;494;405598.0;8072;11377239.0;2020-12-07
RS;2020;52;25182;380;430780.0;8452;11377239.0;2020-12-14
RS;2020;53;18894;420;449674.0;8872;11377239.0;2020-12-21
RS;2021;1;25581;479;478501.0;9413;11377239.0;2020-12-28
RS;2021;2;26520;463;505021.0;9876;11377239.0;2021-01-04
RS;2021;3;22161;423;527182.0;10299;11377239.0;2021-01-11
RS;2021;4;19526;364;546708.0;10663;11377239.0;2021-01-18
RS;2021;5;16998;321;563706.0;10984;11377239.0;2021-01-25
RS;2021;6;20318;371;584024.0;11355;11377239.0;2021-02-01
RS;2021;7;18644;398;602668.0;11753;11377239.0;2021-02-08
RS;2021;8;36328;590;638996.0;12343;11377239.0;2021-02-15
RS;2021;9;47179;1027;686175.0;13370;11377239.0;2021-02-22
RS;2021;10;53584;1515;739759.0;14885;11377239.0;2021-03-01
RS;2021;11;48945;1929;788704.0;16814;11377239.0;2021-03-08
RS;2021;12;39693;1866;828397.0;18680;11377239.0;2021-03-15
RS;2021;13;30856;1756;859253.0;20436;11377239.0;2021-03-22
RS;2021;14;31305;1428;890558.0;21864;11377239.0;2021-03-29
RS;2021;15;29868;1257;920426.0;23121;11377239.0;2021-04-05
RS;2021;16;27999;1031;948425.0;24152;11377239.0;2021-04-12
RS;2021;17;31382;934;979807.0;25086;11377239.0;2021-04-19
RS;2021;18;27401;815;1007208.0;25901;11377239.0;2021-04-26
RS;2021;19;24031;756;1031239.0;26657;11377239.0;2021-05-03
RS;2021;20;27829;742;1059068.0;27399;11377239.0;2021-05-10
RS;2021;21;23678;706;1082746.0;28105;11377239.0;2021-05-17
RS;2021;22;27230;660;1109976.0;28765;11377239.0;2021-05-24
RS;2021;23;38039;848;1148015.0;29613;11377239.0;2021-05-31
RS;2021;24;33857;759;1181872.0;30372;11377239.0;2021-06-07
RS;2021;25;27212;705;1209084.0;31077;11377239.0;2021-06-14
RS;2021;26;21031;609;1230115.0;31686;11377239.0;2021-06-21
RS;2021;27;21387;510;1251502.0;32196;11377239.0;2021-06-28
RS;2021;28;19360;427;1270862.0;32623;11377239.0;2021-07-05
RS;2021;29;80023;416;1350885.0;33039;11377239.0;2021-07-12
RS;2021;30;17023;295;1367908.0;33334;11377239.0;2021-07-19
RS;2021;31;13033;233;1380941.0;33567;11377239.0;2021-07-26
RS;2021;32;9232;185;1390173.0;33752;11377239.0;2021-08-02
RS;2021;33;9637;193;1399810.0;33945;11377239.0;2021-08-09
RS;2021;34;7165;197;1406975.0;34142;11377239.0;2021-08-16
RS;2021;35;4897;171;1411872.0;34313;11377239.0;2021-08-23
RS;2021;36;7206;125;1419078.0;34438;11377239.0;2021-08-30
RS;2021;37;9214;157;1428292.0;34595;11377239.0;2021-09-06
RS;2021;38;4552;146;1432844.0;34741;11377239.0;2021-09-13
RS;2021;39;7536;164;1440380.0;34905;11377239.0;2021-09-20
RS;2021;40;7696;131;1448076.0;35036;11377239.0;2021-09-27
RS;2021;41;4554;140;1452630.0;35176;11377239.0;2021-10-04
RS;2021;42;4778;150;1457408.0;35326;11377239.0;2021-10-11
RS;2021;43;8947;161;1466355.0;35487;11377239.0;2021-10-18
RS;2021;44;6436;141;1472791.0;35628;11377239.0;2021-10-25
RS;2021;45;6744;180;1479535.0;35808;11377239.0;2021-11-01
RS;2021;46;4980;132;1484515.0;35940;11377239.0;2021-11-08
RS;2021;47;5049;135;1489564.0;36075;11377239.0;2021-11-15
RS;2021;48;5506;123;1495070.0;36198;11377239.0;2021-11-22
RS;2021;49;3507;75;1498577.0;36273;11377239.0;2021-11-29
RS;2021;50;1036;81;1499613.0;36354;11377239.0;2021-12-06
RS;2021;51;570;55;1500183.0;36409;11377239.0;2021-12-13
RS;2021;52;6934;35;1507117.0;36444;11377239.0;2021-12-20
RS;2021;53;3246;62;452920.0;8934;11377239.0;2020-12-28
RS;2022;1;22912;37;1530029.0;36481;11377239.0;2021-12-27
RS;2022;2;51858;40;1581887.0;36521;11377239.0;2022-01-03
RS;2022;3;108711;114;1690598.0;36635;11377239.0;2022-01-10
RS;2022;4;123600;218;1814198.0;36853;11377239.0;2022-01-17
RS;2022;5;109347;308;1923545.0;37161;11377239.0;2022-01-24
RS;2022;6;89142;405;2012687.0;37566;11377239.0;2022-01-31
RS;2022;7;79609;316;2092296.0;37882;11377239.0;2022-02-07
RS;2022;8;59664;377;2151960.0;38259;11377239.0;2022-02-14
RS;2022;9;31608;229;2183568.0;38488;11377239.0;2022-02-21
RS;2022;10;31835;220;2215403.0;38708;11377239.0;2022-02-28
RS;2022;11;24189;167;2239592.0;38875;11377239.0;2022-03-07
RS;2022;12;23355;110;2262947.0;38985;11377239.0;2022-03-14
RS;2022;13;17694;101;2280641.0;39086;11377239.0;2022-03-21
RS;2022;14;15971;69;2296612.0;39155;11377239.0;2022-03-28
RS;2022;15;12248;50;2308860.0;39205;11377239.0;2022-04-04
RS;2022;16;13028;49;2321888.0;39254;11377239.0;2022-04-11
RS;2022;17;15011;40;2336899.0;39294;11377239.0;2022-04-18
RS;2022;18;16599;40;2353498.0;39334;11377239.0;2022-04-25
RS;2022;19;23231;49;2376729.0;39383;11377239.0;2022-05-02
RS;2022;20;16195;58;2392924.0;39441;11377239.0;2022-05-09
RS;2022;21;33198;49;2426122.0;39490;11377239.0;2022-05-16
RS;2022;22;30838;75;2456960.0;39565;11377239.0;2022-05-23
RS;2022;23;28629;161;2485589.0;39726;11377239.0;2022-05-30
RS;2022;24;21269;112;2506858.0;39838;11377239.0;2022-06-06
RS;2022;25;25055;128;2531913.0;39966;11377239.0;2022-06-13
RS;2022;26;23148;91;2555061.0;40057;11377239.0;2022-06-20
RS;2022;27;23439;127;2578500.0;40184;11377239.0;2022-06-27
RS;2022;28;22741;102;2601241.0;40286;11377239.0;2022-07-04
RS;2022;29;21202;82;2622443.0;40368;11377239.0;2022-07-11
RS;2022;30;21999;89;2644442.0;40457;11377239.0;2022-07-18
RS;2022;31;18652;85;2663094.0;40542;11377239.0;2022-07-25
RS;2022;32;16083;110;2679177.0;40652;11377239.0;2022-08-01
RS;2022;33;15276;81;2694453.0;40733;11377239.0;2022-08-08
RS;2022;34;12548;95;2707001.0;40828;11377239.0;2022-08-15
RS;2022;35;9483;69;2716484.0;40897;11377239.0;2022-08-22
RS;2022;36;6294;48;2722778.0;40945;11377239.0;2022-08-29
RS;2022;37;4313;54;2727091.0;40999;11377239.0;2022-09-05
RS;2022;38;4369;49;2731460.0;41048;11377239.0;2022-09-12
RS;2022;39;3844;41;2735304.0;41089;11377239.0;2022-09-19
RS;2022;40;2633;34;2737937.0;41123;11377239.0;2022-09-26
RS;2022;41;2186;34;2740123.0;41157;11377239.0;2022-10-03
RS;2022;42;3041;15;2743164.0;41172;11377239.0;2022-10-10
